2	ਕਰਤਾ. ਕਿਨੈ ਨ ਦੇਖਿਆ; ਕੁਦਰਤਿ ਅੰਦਰਿ ਭਰਮਿ ਭੁਲਾਈ॥			No one has seen or known this creator, and rather people have remained indulged in the expansive delusions of prakriti (nature).				
2	ਸੋਹੰ ਬ੍ਰਹਮੁ ਛਪਾਇ ਕੈ; ਪੜਦਾ ਭਰਮੁ ਕਰਤਾਰੁ ਸੁਣਾਈ॥			Not realising that soham parbrahm, the jiv is mistaken in understanding Him as a man (full of fallacies).				
2	ਰਿਗੁ. ਕਹੈ ਸੁਣਿ ਗੁਰਮੁਖਹੁ; ਆਪੇ ਆਪਿ ਨ ਦੂਜੀ ਰਾਈ॥			The Rgveda exhorts the knowledgeable people that supreme Lord is everything and none else can be compared with Him.				
2	ਸਤਿਗੁਰ ਬਿਨਾ; ਨ ਸੋਝੀ ਪਾਈ॥੯॥			Without true Guru this understanding cannot be attained.				
2	{ਪਉੜੀ ੧੦. ਮੀਮਾਂਸਾ}			Mimansa				
2	ਫਿਰਿ ਜੈਮਨਿ ਰਿਖੁ ਬੋਲਿਆ; ਜੁਜਰ ਵੇਦਿ ਮਥਿ. ਕਥਾ ਸੁਣਾਵੈ॥			Pondering deeply over the Yajurveda, rishi Jaimini putforth his postulates.				
2	ਕਰਮਾ ਉਤੇ ਨਿਬੜੈ; ਦੇਹੀ ਮਧਿ ਕਰੇ ਸੋ ਪਾਵੈ॥			Ultimate decision will be arrived at according to the actions performed through the body which will reap whatever it has sowed.				
2	ਥਾਪਸਿ ਕਰਮ ਸੰਸਾਰ ਵਿਚਿ; ਕਰਮ ਵਾਸ ਕਰਿ ਆਵੈ ਜਾਵੈ॥			He established the theory of karma and explained transmigration as controlled by karma.				
2	ਸਹਸਾ ਮਨਹੁ ਨ ਚੁਕਈ; ਕਰਮਾ ਅੰਦਰਿ ਭਰਮਿ ਭੁਲਾਵੈ॥			Because of its fallacy of ad-infinitum, the doubts are cleared and the jiv goes on wandering in the labyrinth of karmas.				
2	ਕਰਮਿ ਵਰਤਣਿ ਜਗਤਿ ਕੀ; ਇਕੋ ਮਾਇਆ ਬ੍ਰਹਮ ਕਹਾਵੈ॥			Karma is a practical aspect of the world and the maya and the Brahm are identical.				
2	ਜੁਜਰ ਵੇਦ ਕੋ ਮਥਨਿ ਕਰਿ; ਤਤ ਬ੍ਰਹਮ ਵਿਚਿ ਭਰਮਿ ਮਿਲਾਵੈ॥			This school of thought (Shastra) while stirring the ingredients of Yajurveda, mixes delusions with the supreme reality the Brahm,				
2	ਕਰਮ ਦ੍ਰਿੜਾਇ ਜਗਤਿ ਵਿਚਿ; ਕਰਮ ਬੰਧਿ ਕਰਿ ਆਵੈ ਜਾਵੈ॥			And establishes strongly the ritualism which further accepts coming in and going from the world as the result of the karma bondage.				
2	ਸਤਿਗੁਰ ਬਿਨਾ; ਨ ਸਹਸਾ ਜਾਵੈ॥੧੦॥			Without the true Guru, the doubts cannot be dispelled away.				
3	{ਪਉੜੀ ੧੧. ਵੇਦਾਂਤ}			Vedanta				
3	ਸਿਆਮ ਵੇਦ ਕਉ ਸੋਧਿ ਕਰਿ; ਮਥਿ ਵੇਦਾਂਤੁ ਬਿਆਸਿ ਸੁਣਾਇਆ॥			Vyas (Badarayan) recited Vedanta (sutras) after churning and researching the thought frame of the Samaveda.				
3	ਕਥਨੀ ਬਦਨੀ ਬਾਹਰਾ; ਆਪੇ ਅਪਣਾ ਬ੍ਰਹਮੁ ਜਣਾਇਆ॥			He put up before the self (atman) as identical to indescribable Brahm.				
3	ਨਦਰੀ ਕਿਸੈ ਨ ਲਿਆਵਈ; ਹਉਮੈ ਅੰਦਰਿ ਭਰਮਿ ਭੁਲਾਇਆ॥			He in invisible and the jiv wanders hither and thither in its delusions of self conceit.				
3	ਆਪੁ ਪੁਜਾਇ ਜਗਤ ਵਿਚਿ; ਭਾਉ ਭਗਤਿ ਦਾ ਮਰਮੁ ਨ ਪਾਇਆ॥			By establishing the self as the Brahm he is in fact established one's own self as worthy of worship and therefore remained unknown to the mysteries of loving devotion.				
3	ਤ੍ਰਿਪਤਿ ਨ ਆਵੀ ਵੇਦਿ ਮਥਿ; ਅਗਨੀ ਅੰਦਰਿ ਤਪਤਿ ਤਪਾਇਆ॥			Churning of the Vedas could not obtain peace for him and he started scorching one and all in the heat of is ego.				
3	ਮਾਇਆ ਡੰਡ ਨ ਉਤਰੇ; ਜਮਡੰਡੇ ਬਹੁ ਦੁਖਿ ਰੂਆਇਆ॥			The rod of maya always hung over his head and he suffered extremely because of the constant fear of the Yama, the god of death.				
3	ਨਾਰਦਿ ਮੁਨਿ ਉਪਦੇਸਿਆ; ਮਥਿ ਭਾਗਵਤ. ਗੁਨਿ ਗੀਤ ਕਰਾਇਆ॥			Having obtained knowledge from Narad, he recited Bhagvat and thus eulogised God.				
3	ਬਿਨੁ ਸਰਨੀ; ਨਹਿ ਕੋਇ ਤਰਾਇਆ॥੧੧॥			Without surrender before the Guru none could get across (the world ocean).				
3	{ਪਉੜੀ ੧੨. ਸਾਂਖ}			Sankhaya				
3	ਦੁਆਪਰਿ ਜੁਗਿ ਬੀਤਤ ਭਏ; ਕਲਜੁਗਿ ਕੇ ਸਿਰਿ ਛਤ੍ਰ ਫਿਰਾਈ॥			With the passing away of Dvapar, the canopy of kingdom now came over the head of Kaliyuga.				
3	ਵੇਦ ਅਥਰਬਣਿ ਥਾਪਿਆ; ਉਤਰਿ ਮੁਖਿ. ਗੁਰਮੁਖਿ ਗੁਨਗਾਈ॥			Atharvaveda got established and people now would go on eulogising, facing the north direction.				
3	ਕਪਲ ਰਿਖੀਸੁਰਿ ਸਾਂਖ ਮਥਿ; ਅਥਰਬਣਿ ਵੇਦ ਕੀ ਰਿਚਾ ਸੁਣਾਈ॥			As a substance of the hymns of Athrvaveda, the Sankhya-sutras were recited by sage Kapil.				
3	ਗਿਆਨ ਮਹਾ ਰਸ ਪੀਅ ਕੈ; ਸਿਮਰੇ ਨਿਤ ਅਨਿਤ ਨਿਆਈ॥			Get imbued with the great knowledge and go on pondering over the stable and the transitory.				
3	ਗਿਆਨ ਬਿਨਾ ਨਹਿ ਪਾਈਐ; ਜੇ ਕੋਈ ਕੋਟਿ ਜਤਨ ਕਰਿ ਧਾਈ॥			Despite millions of efforts, without knowledge nothing can be attained.				
3	ਕਰਮ ਜੋਗ ਦੇਹੀ ਕਰੇ; ਸੋ ਅਨਿਤ ਖਿਨ ਟਿਕੇ ਨ ਰਾਈ॥			Karma and yoga are activities of the body and both these are momentry and perishable.				
3	ਗਿਆਨ ਮਤੇ ਸੁਖੁ ਊਪਜੈ; ਜਨਮ ਮਰਨ ਕਾ ਭਰਮੁ ਚੁਕਾਈ॥			Analytical wisdom creates the supreme delight and the illusions of birth and death come to an end.				
3	ਗੁਰਮੁਖਿ ਗਿਆਨੀ; ਸਹਜਿ ਸਮਾਈ॥੧੨॥			The Guru-oriented (gurmukh) get merged in the real self.				
3	{ਪਉੜੀ ੧੩. ਵੈਸ਼ੇਖਕ} 			Vaisesik				
3	ਬੇਦ ਅਥਰਬਨ ਮਥਨ ਕਰਿ; ਗੁਰਮੁਖਿ ਬਾਸੇਖਕ ਗੁਨ ਗਾਵੈ॥			By churning of the Athatvaveda, the guru-oriented (Kanad) in his Vaisesik recited about gunas, the qualities (of the matter).				
3	ਜੇਹਾ ਬੀਜੈ ਸੋ ਲੁਣੈ; ਸਮੇ ਬਿਨਾ ਫਲੁ ਹਥਿ ਨ ਆਵੈ॥			He produced the theory of sowing and reaping(giving and taking) and told that at appropriate time only, one would attain the fruit.				
3	ਹੁਕਮੈ ਅੰਦਰਿ ਸਭੁ ਕੋ; ਮੰਨੈ ਹੁਕਮੁ ਸੋ ਸਹਜਿ ਸਮਾਵੈ॥			Everything operates in His divine will, hukam(to which he calls apurva) and whosoever accepts the divine-will stablizes his self in equanimity.				
3	ਆਪੋ ਕਛੂ ਨ ਹੋਵਈ; ਬੁਰਾ ਭਲਾ ਨਹਿ ਮੰਨਿ ਵਸਾਵੈ॥			The jiva must understand that nothing happens of its own (and our ownselves are responsible for our good or bad actions) and hence nobody as good or bad should be lodged in mind.				
3	ਜੈਸਾ ਕਰਿ ਤੈਸਾ ਲਹੈ; ਰਿਖਿ ਕਣਾਦਿਕ ਭਾਖਿ ਸੁਣਾਵੈ॥			Rishi Kanad has said that as you sow, so shall you reap.				
3	ਸਤਿਜੁਗਿ ਕਾ ਅਨਿਆਇ ਸੁਣਿ; ਇਕ ਫੇੜੇ ਸਭੁ ਜਗਤ ਮਰਾਵੈ॥			Listen to the injustice of the satyug that only because of a single evil-doer the whole world would suffer.				
3	ਤ੍ਰੇਤੇ ਨਗਰੀ ਪੀੜੀਐ; ਦੁਆਪਰਿ ਵੰਸੁ ਕੁਵੰਸ ਕੁਹਾਵੈ॥			In the treta, the whole city suffered because of one evil-doer and in dvapar this suffering was limited to the one family and the family underwent the igominy.				
3	ਕਲਿਜੁਗ ਜੋ ਫੇੜੇ ਸੋ ਪਾਵੈ॥੧੩॥			But in the kaliyug only he suffers who commits evil deed.				
3	{ਪਉੜੀ ੧੪. ਨਾਗ-ਸ਼ੇਸ਼ਨਾਗ, ਪਾਤੰਲ}			Sesanag Patanjali-,				
3	ਸੇਖਨਾਗ ਪਾਤੰਜਲ ਮਥਿਆ; ਗੁਰਮੁਖਿ ਸਾਸਤ੍ਰ ਨਾਗਿ ਸੁਣਾਈ॥			Gurmukh Patanjali the (supposed) incarnation of the Sesnaga, very thoughtfully recited, the Naga-Shastra, Yoga Shastra (Patanjal-Yogasutras).				
3	ਵੇਦ ਅਥਰਬਣ ਬੋਲਿਆ; ਜੋਗ ਬਿਨਾ ਨਹਿ ਭਰਮੁ ਚੁਕਾਈ॥			He told in consonance with Atharvaveda that illusion cannot be erased without yoga.				
3	ਜਿਉ ਕਰਿ ਮੈਲੀ ਆਰਸੀ; ਸਿਕਲ ਬਿਨਾ ਨਹਿ ਮੁਖਿ ਦਿਖਾਈ॥			It is similar to the fact where we know that without cleansing of the mirror, the face cannot be seen in it.				
3	ਜੋਗੁ ਪਦਾਰਥ ਨਿਰਮਲਾ; ਅਨਹਦ ਧੁਨਿ ਅੰਦਰਿ ਲਿਵਲਾਈ॥			Yoga is cleansing praxis through which the surati gets absorbed into the unstruck melody.				
